Symbol,Name,Market,YF_Ticker,CFICode,市場別,產業別,上市日
1101,台泥,TWSE,1101.TW,ESVUFR,上市,水泥工業,1962/02/09
1102,亞泥,TWSE,1102.TW,ESVUFR,上市,水泥工業,1962/06/08
1103,嘉泥,TWSE,1103.TW,ESVUFR,上市,水泥工業,1969/11/14
1104,環泥,TWSE,1104.TW,ESVUFR,上市,水泥工業,1971/02/01
1108,幸福,TWSE,1108.TW,ESVUFR,上市,水泥工業,1990/06/06
1109,信大,TWSE,1109.TW,ESVUFR,上市,水泥工業,1991/12/05
1110,東泥,TWSE,1110.TW,ESVUFR,上市,水泥工業,1994/10/22
1201,味全,TWSE,1201.TW,ESVUFR,上市,食品工業,1962/02/09
1203,味王,TWSE,1203.TW,ESVUFR,上市,食品工業,1964/08/24
1210,大成,TWSE,1210.TW,ESVUFR,上市,食品工業,1978/05/20
1213,大飲,TWSE,1213.TW,ESVUFR,上市,食品工業,1981/04/10
1215,卜蜂,TWSE,1215.TW,ESVUFR,上市,食品工業,1987/07/27
1216,統一,TWSE,1216.TW,ESVUFR,上市,食品工業,1987/12/28
1217,愛之味,TWSE,1217.TW,ESVUFR,上市,食品工業,1989/10/28
1218,泰山,TWSE,1218.TW,ESVUFR,上市,食品工業,1989/11/11
1219,福壽,TWSE,1219.TW,ESVUFR,上市,食品工業,1990/12/01
1220,台榮,TWSE,1220.TW,ESVUFR,上市,食品工業,1991/11/20
1225,福懋油,TWSE,1225.TW,ESVUFR,上市,食品工業,1993/09/27
1227,佳格,TWSE,1227.TW,ESVUFR,上市,食品工業,1994/04/09
1229,聯華,TWSE,1229.TW,ESVUFR,上市,食品工業,1976/07/19
1231,聯華食,TWSE,1231.TW,ESVUFR,上市,食品工業,1995/11/02
1232,大統益,TWSE,1232.TW,ESVUFR,上市,食品工業,1996/02/09
1233,天仁,TWSE,1233.TW,ESVUFR,上市,食品工業,1999/01/20
1234,黑松,TWSE,1234.TW,ESVUFR,上市,食品工業,1999/03/12
1235,興泰,TWSE,1235.TW,ESVUFR,上市,食品工業,2000/09/11
1236,宏亞,TWSE,1236.TW,ESVUFR,上市,食品工業,2001/09/17
1256,鮮活果汁-KY,TWSE,1256.TW,ESVUFR,上市,食品工業,2016/03/17
1301,台塑,TWSE,1301.TW,ESVUFR,上市,塑膠工業,1964/07/27
1303,南亞,TWSE,1303.TW,ESVUFR,上市,塑膠工業,1967/11/05
1304,台聚,TWSE,1304.TW,ESVUFR,上市,塑膠工業,1972/05/20
1305,華夏,TWSE,1305.TW,ESVUFR,上市,塑膠工業,1973/03/05
1307,三芳,TWSE,1307.TW,ESVUFR,上市,塑膠工業,1985/11/23
1308,亞聚,TWSE,1308.TW,ESVUFR,上市,塑膠工業,1986/06/20
1309,台達化,TWSE,1309.TW,ESVUFR,上市,塑膠工業,1986/06/27
1310,台苯,TWSE,1310.TW,ESVUFR,上市,塑膠工業,1987/08/06
1312,國喬,TWSE,1312.TW,ESVUFR,上市,塑膠工業,1988/12/21
1313,聯成,TWSE,1313.TW,ESVUFR,上市,塑膠工業,1989/03/27
1314,中石化,TWSE,1314.TW,ESVUFR,上市,塑膠工業,1991/07/12
1315,達新,TWSE,1315.TW,ESVUFR,上市,塑膠工業,1992/05/09
1316,上曜,TWSE,1316.TW,ESVUFR,上市,建材營造業,1992/10/15
1319,東陽,TWSE,1319.TW,ESVUFR,上市,汽車工業,1994/12/12
1321,大洋,TWSE,1321.TW,ESVUFR,上市,塑膠工業,1999/01/26
1323,永裕,TWSE,1323.TW,ESVUFR,上市,塑膠工業,2000/09/11
1324,地球,TWSE,1324.TW,ESVUFR,上市,塑膠工業,2000/09/11
1325,恆大,TWSE,1325.TW,ESVUFR,上市,塑膠工業,2000/09/11
1326,台化,TWSE,1326.TW,ESVUFR,上市,塑膠工業,1984/12/20
1337,再生-KY,TWSE,1337.TW,ESVUFR,上市,塑膠工業,2011/07/01
1338,廣華-KY,TWSE,1338.TW,ESVUFR,上市,汽車工業,2012/12/19
1339,昭輝,TWSE,1339.TW,ESVUFR,上市,汽車工業,2012/04/24
1340,勝悅-KY,TWSE,1340.TW,ESVUFR,上市,塑膠工業,2013/12/06
1341,富林-KY,TWSE,1341.TW,ESVUFR,上市,塑膠工業,2018/12/24
1342,八貫,TWSE,1342.TW,ESVUFR,上市,其他業,2020/11/24
1402,遠東新,TWSE,1402.TW,ESVUFR,上市,紡織纖維,1967/04/14
1409,新纖,TWSE,1409.TW,ESVUFR,上市,紡織纖維,1973/08/31
1410,南染,TWSE,1410.TW,ESVUFR,上市,紡織纖維,1973/10/18
1413,宏洲,TWSE,1413.TW,ESVUFR,上市,紡織纖維,1975/12/23
1414,東和,TWSE,1414.TW,ESVUFR,上市,紡織纖維,1976/02/02
1416,廣豐,TWSE,1416.TW,ESVUFR,上市,其他業,1976/04/20
1417,嘉裕,TWSE,1417.TW,ESVUFR,上市,紡織纖維,1976/12/28
1418,東華,TWSE,1418.TW,ESVUFR,上市,紡織纖維,1977/02/14
1419,新紡,TWSE,1419.TW,ESVUFR,上市,紡織纖維,1977/03/14
1423,利華,TWSE,1423.TW,ESVUFR,上市,紡織纖維,1979/04/02
1432,大魯閣,TWSE,1432.TW,ESVUFR,上市,運動休閒,1982/07/26
1434,福懋,TWSE,1434.TW,ESVUFR,上市,紡織纖維,1985/12/24
1435,中福,TWSE,1435.TW,ESVUFR,上市,其他業,1987/12/28
1436,華友聯,TWSE,1436.TW,ESVUFR,上市,建材營造業,1988/04/11
1437,勤益控,TWSE,1437.TW,ESVUFR,上市,其他業,1988/11/10
1438,三地開發,TWSE,1438.TW,ESVUFR,上市,建材營造業,1988/12/15
1439,雋揚,TWSE,1439.TW,ESVUFR,上市,建材營造業,1989/05/22
1440,南紡,TWSE,1440.TW,ESVUFR,上市,紡織纖維,1989/10/03
1441,大東,TWSE,1441.TW,ESVUFR,上市,紡織纖維,1989/10/27
1442,名軒,TWSE,1442.TW,ESVUFR,上市,建材營造業,1989/11/16
1443,立益物流,TWSE,1443.TW,ESVUFR,上市,其他業,1990/04/21
1444,力麗,TWSE,1444.TW,ESVUFR,上市,紡織纖維,1990/08/08
1445,大宇,TWSE,1445.TW,ESVUFR,上市,紡織纖維,1991/02/05
1446,宏和,TWSE,1446.TW,ESVUFR,上市,紡織纖維,1991/10/15
1447,力鵬,TWSE,1447.TW,ESVUFR,上市,紡織纖維,1992/01/28
1449,佳和,TWSE,1449.TW,ESVUFR,上市,紡織纖維,1992/03/12
1451,年興,TWSE,1451.TW,ESVUFR,上市,紡織纖維,1992/12/21
1452,宏益,TWSE,1452.TW,ESVUFR,上市,紡織纖維,1992/12/28
1453,大將,TWSE,1453.TW,ESVUFR,上市,建材營造業,1993/04/19
1454,台富,TWSE,1454.TW,ESVUFR,上市,紡織纖維,1993/05/07
1455,集盛,TWSE,1455.TW,ESVUFR,上市,紡織纖維,1993/10/07
1456,怡華,TWSE,1456.TW,ESVUFR,上市,建材營造業,1993/12/09
1457,宜進,TWSE,1457.TW,ESVUFR,上市,紡織纖維,1994/10/20
1459,聯發,TWSE,1459.TW,ESVUFR,上市,紡織纖維,1994/10/26
1460,宏遠,TWSE,1460.TW,ESVUFR,上市,紡織纖維,1995/04/28
1463,強盛新,TWSE,1463.TW,ESVUFR,上市,紡織纖維,1996/12/05
1464,得力,TWSE,1464.TW,ESVUFR,上市,紡織纖維,1997/01/18
1465,偉全,TWSE,1465.TW,ESVUFR,上市,紡織纖維,1997/09/08
1466,聚隆,TWSE,1466.TW,ESVUFR,上市,紡織纖維,1998/04/04
1467,南緯,TWSE,1467.TW,ESVUFR,上市,紡織纖維,1998/12/21
1468,昶和,TWSE,1468.TW,ESVUFR,上市,紡織纖維,1999/01/21
1470,大統新創,TWSE,1470.TW,ESVUFR,上市,紡織纖維,1999/05/21
1471,首利,TWSE,1471.TW,ESVUFR,上市,電子零組件業,2000/03/06
1472,三洋實業,TWSE,1472.TW,ESVUFR,上市,建材營造業,2000/09/11
1473,台南,TWSE,1473.TW,ESVUFR,上市,紡織纖維,2000/09/11
1474,弘裕,TWSE,1474.TW,ESVUFR,上市,紡織纖維,2000/10/31
1475,業旺,TWSE,1475.TW,ESVUFR,上市,紡織纖維,2000/10/27
1476,儒鴻,TWSE,1476.TW,ESVUFR,上市,紡織纖維,2001/04/18
1477,聚陽,TWSE,1477.TW,ESVUFR,上市,紡織纖維,2003/01/21
1503,士電,TWSE,1503.TW,ESVUFR,上市,電機機械,1969/12/15
1504,東元,TWSE,1504.TW,ESVUFR,上市,電機機械,1973/11/05
1506,正道,TWSE,1506.TW,ESVUFR,上市,電機機械,1980/08/11
1512,瑞利,TWSE,1512.TW,ESVUFR,上市,汽車工業,1994/01/28
1513,中興電,TWSE,1513.TW,ESVUFR,上市,電機機械,1994/03/08
1514,亞力,TWSE,1514.TW,ESVUFR,上市,電機機械,1994/03/26
1515,力山,TWSE,1515.TW,ESVUFR,上市,電機機械,1995/02/04
1516,川飛,TWSE,1516.TW,ESVUFR,上市,其他業,1995/04/01
1517,利奇,TWSE,1517.TW,ESVUFR,上市,電機機械,1995/11/14
1519,華城,TWSE,1519.TW,ESVUFR,上市,電機機械,1997/04/16
1521,大億,TWSE,1521.TW,ESVUFR,上市,汽車工業,1997/10/06
1522,堤維西,TWSE,1522.TW,ESVUFR,上市,汽車工業,1997/10/06
1524,耿鼎,TWSE,1524.TW,ESVUFR,上市,汽車工業,1998/10/30
1525,江申,TWSE,1525.TW,ESVUFR,上市,汽車工業,1999/05/15
1526,日馳,TWSE,1526.TW,ESVUFR,上市,電機機械,2000/03/27
1527,鑽全,TWSE,1527.TW,ESVUFR,上市,電機機械,2000/06/21
1528,恩德,TWSE,1528.TW,ESVUFR,上市,電機機械,2000/09/11
1529,樂事綠能,TWSE,1529.TW,ESVUFR,上市,電機機械,2000/09/11
1530,亞崴,TWSE,1530.TW,ESVUFR,上市,電機機械,2000/09/11
1531,高林股,TWSE,1531.TW,ESVUFR,上市,電機機械,2000/09/11
1532,勤美,TWSE,1532.TW,ESVUFR,上市,電機機械,2000/09/11
1533,車王電,TWSE,1533.TW,ESVUFR,上市,汽車工業,2001/04/06
1535,中宇,TWSE,1535.TW,ESVUFR,上市,電機機械,2001/09/17
1536,和大,TWSE,1536.TW,ESVUFR,上市,汽車工業,2001/09/17
1537,廣隆,TWSE,1537.TW,ESVUFR,上市,電機機械,2002/01/22
1538,正峰,TWSE,1538.TW,ESVUFR,上市,電機機械,2002/08/26
1539,巨庭,TWSE,1539.TW,ESVUFR,上市,電機機械,2002/10/29
1540,喬福,TWSE,1540.TW,ESVUFR,上市,電機機械,2002/08/26
1541,錩泰,TWSE,1541.TW,ESVUFR,上市,電機機械,2003/03/19
1558,伸興,TWSE,1558.TW,ESVUFR,上市,電機機械,2014/12/23
1560,中砂,TWSE,1560.TW,ESVUFR,上市,電機機械,2005/01/31
1563,巧新,TWSE,1563.TW,ESVUFR,上市,汽車工業,2024/05/13
1568,倉佑,TWSE,1568.TW,ESVUFR,上市,汽車工業,2014/05/14
1582,信錦,TWSE,1582.TW,ESVUFR,上市,電子零組件業,2009/12/17
1583,程泰,TWSE,1583.TW,ESVUFR,上市,電機機械,2008/01/24
1587,吉茂,TWSE,1587.TW,ESVUFR,上市,汽車工業,2018/04/16
1589,永冠-KY,TWSE,1589.TW,ESVUFR,上市,電機機械,2012/04/27
1590,亞德客-KY,TWSE,1590.TW,ESVUFR,上市,電機機械,2010/12/13
1597,直得,TWSE,1597.TW,ESVUFR,上市,電機機械,2020/12/23
1598,岱宇,TWSE,1598.TW,ESVUFR,上市,運動休閒,2016/09/20
1603,華電,TWSE,1603.TW,ESVUFR,上市,電器電纜,1968/06/03
1604,聲寶,TWSE,1604.TW,ESVUFR,上市,電器電纜,1970/12/14
1605,華新,TWSE,1605.TW,ESVUFR,上市,電器電纜,1972/11/03
1608,華榮,TWSE,1608.TW,ESVUFR,上市,電器電纜,1988/07/11
1609,大亞,TWSE,1609.TW,ESVUFR,上市,電器電纜,1988/12/12
1611,中電,TWSE,1611.TW,ESVUFR,上市,電器電纜,1990/01/16
1612,宏泰,TWSE,1612.TW,ESVUFR,上市,電器電纜,1993/05/08
1614,三洋電,TWSE,1614.TW,ESVUFR,上市,電器電纜,1997/09/18
1615,大山,TWSE,1615.TW,ESVUFR,上市,電器電纜,2000/03/30
1616,億泰,TWSE,1616.TW,ESVUFR,上市,電器電纜,2000/09/11
1617,榮星,TWSE,1617.TW,ESVUFR,上市,電器電纜,2000/09/11
1618,合機,TWSE,1618.TW,ESVUFR,上市,電器電纜,2000/09/11
1623,大東電,TWSE,1623.TW,ESVUFR,上市,電器電纜,2026/01/22
1626,艾美特-KY,TWSE,1626.TW,ESVUFR,上市,電器電纜,2013/03/21
1702,南僑,TWSE,1702.TW,ESVUFR,上市,食品工業,1973/05/30
1707,葡萄王,TWSE,1707.TW,ESVUFR,上市,生技醫療業,1982/12/20
1708,東鹼,TWSE,1708.TW,ESVUFR,上市,化學工業,1986/06/16
1709,和益,TWSE,1709.TW,ESVUFR,上市,化學工業,1986/07/03
1710,東聯,TWSE,1710.TW,ESVUFR,上市,化學工業,1987/10/21
1711,永光,TWSE,1711.TW,ESVUFR,上市,化學工業,1988/12/27
1712,興農,TWSE,1712.TW,ESVUFR,上市,化學工業,1989/12/14
1713,國化,TWSE,1713.TW,ESVUFR,上市,化學工業,1990/01/31
1714,和桐,TWSE,1714.TW,ESVUFR,上市,化學工業,1991/08/30
1717,長興,TWSE,1717.TW,ESVUFR,上市,化學工業,1994/03/31
1718,中纖,TWSE,1718.TW,ESVUFR,上市,化學工業,1963/12/02
1720,生達,TWSE,1720.TW,ESVUFR,上市,生技醫療業,1995/12/12
1721,國慶科技,TWSE,1721.TW,ESVUFR,上市,化學工業,1996/05/16
1722,台肥,TWSE,1722.TW,ESVUFR,上市,化學工業,1998/03/24
1723,中碳,TWSE,1723.TW,ESVUFR,上市,化學工業,1998/11/27
1725,元禎,TWSE,1725.TW,ESVUFR,上市,化學工業,2000/09/11
1726,永記,TWSE,1726.TW,ESVUFR,上市,化學工業,2000/09/11
1727,中華化,TWSE,1727.TW,ESVUFR,上市,化學工業,2000/09/11
1730,花仙子,TWSE,1730.TW,ESVUFR,上市,化學工業,2001/09/17
1731,美吾華,TWSE,1731.TW,ESVUFR,上市,生技醫療業,2001/09/17
1732,毛寶,TWSE,1732.TW,ESVUFR,上市,化學工業,2001/09/17
1733,五鼎,TWSE,1733.TW,ESVUFR,上市,生技醫療業,2001/09/17
1734,杏輝,TWSE,1734.TW,ESVUFR,上市,生技醫療業,2002/08/26
1735,日勝化,TWSE,1735.TW,ESVUFR,上市,化學工業,2002/08/26
1736,喬山,TWSE,1736.TW,ESVUFR,上市,運動休閒,2003/01/09
1737,臺鹽,TWSE,1737.TW,ESVUFR,上市,食品工業,2003/11/18
1752,南光,TWSE,1752.TW,ESVUFR,上市,生技醫療業,2022/01/19
1760,寶齡富錦,TWSE,1760.TW,ESVUFR,上市,生技醫療業,2018/01/23
1762,中化生,TWSE,1762.TW,ESVUFR,上市,生技醫療業,2010/12/20
1773,勝一,TWSE,1773.TW,ESVUFR,上市,化學工業,2009/02/27
1776,展宇,TWSE,1776.TW,ESVUFR,上市,化學工業,2016/05/09
1783,和康生,TWSE,1783.TW,ESVUFR,上市,生技醫療業,2013/12/20
1786,科妍,TWSE,1786.TW,ESVUFR,上市,生技醫療業,2013/11/12
1789,神隆,TWSE,1789.TW,ESVUFR,上市,生技醫療業,2011/09/29
1795,美時,TWSE,1795.TW,ESVUFR,上市,生技醫療業,2019/12/16
1802,台玻,TWSE,1802.TW,ESVUFR,上市,玻璃陶瓷,1973/07/20
1805,寶徠,TWSE,1805.TW,ESVUFR,上市,建材營造業,1989/10/20
1806,冠軍,TWSE,1806.TW,ESVUFR,上市,玻璃陶瓷,1992/09/29
1808,潤隆,TWSE,1808.TW,ESVUFR,上市,建材營造業,1994/10/26
1809,中釉,TWSE,1809.TW,ESVUFR,上市,玻璃陶瓷,1996/04/30
1810,和成,TWSE,1810.TW,ESVUFR,上市,玻璃陶瓷,1991/10/14
1817,凱撒衛,TWSE,1817.TW,ESVUFR,上市,玻璃陶瓷,2013/10/24
1903,士紙,TWSE,1903.TW,ESVUFR,上市,造紙工業,1963/12/09
1904,正隆,TWSE,1904.TW,ESVUFR,上市,造紙工業,1971/09/10
1905,華紙,TWSE,1905.TW,ESVUFR,上市,造紙工業,1975/02/07
1906,寶隆,TWSE,1906.TW,ESVUFR,上市,造紙工業,1976/04/26
1907,永豐餘,TWSE,1907.TW,ESVUFR,上市,造紙工業,1977/02/22
1909,榮成,TWSE,1909.TW,ESVUFR,上市,造紙工業,1985/11/19
2002,中鋼,TWSE,2002.TW,ESVUFR,上市,鋼鐵工業,1974/12/26
2006,東和鋼鐵,TWSE,2006.TW,ESVUFR,上市,鋼鐵工業,1988/07/13
2007,燁興,TWSE,2007.TW,ESVUFR,上市,鋼鐵工業,1988/10/04
2008,高興昌,TWSE,2008.TW,ESVUFR,上市,鋼鐵工業,1988/12/28
2009,第一銅,TWSE,2009.TW,ESVUFR,上市,鋼鐵工業,1989/10/20
2010,春源,TWSE,2010.TW,ESVUFR,上市,鋼鐵工業,1989/12/22
2012,春雨,TWSE,2012.TW,ESVUFR,上市,鋼鐵工業,1991/10/17
2013,中鋼構,TWSE,2013.TW,ESVUFR,上市,鋼鐵工業,1992/01/21
2014,中鴻,TWSE,2014.TW,ESVUFR,上市,鋼鐵工業,1992/02/20
2015,豐興,TWSE,2015.TW,ESVUFR,上市,鋼鐵工業,1992/05/25
2017,官田鋼,TWSE,2017.TW,ESVUFR,上市,鋼鐵工業,1992/11/02
2020,美亞,TWSE,2020.TW,ESVUFR,上市,鋼鐵工業,1993/04/27
2022,聚亨,TWSE,2022.TW,ESVUFR,上市,鋼鐵工業,1995/03/27
2023,燁輝,TWSE,2023.TW,ESVUFR,上市,鋼鐵工業,1995/07/28
2024,志聯,TWSE,2024.TW,ESVUFR,上市,鋼鐵工業,1995/12/30
2025,千興,TWSE,2025.TW,ESVUFR,上市,鋼鐵工業,1996/02/08
2027,大成鋼,TWSE,2027.TW,ESVUFR,上市,鋼鐵工業,1996/10/24
2028,威致,TWSE,2028.TW,ESVUFR,上市,鋼鐵工業,1996/12/13
2029,盛餘,TWSE,2029.TW,ESVUFR,上市,鋼鐵工業,1997/01/11
2030,彰源,TWSE,2030.TW,ESVUFR,上市,鋼鐵工業,1998/12/24
2031,新光鋼,TWSE,2031.TW,ESVUFR,上市,鋼鐵工業,2000/09/11
2032,新鋼,TWSE,2032.TW,ESVUFR,上市,鋼鐵工業,2000/09/11
2033,佳大,TWSE,2033.TW,ESVUFR,上市,鋼鐵工業,2000/09/11
2034,允強,TWSE,2034.TW,ESVUFR,上市,鋼鐵工業,2001/09/17
2038,海光,TWSE,2038.TW,ESVUFR,上市,鋼鐵工業,2008/12/30
2049,上銀,TWSE,2049.TW,ESVUFR,上市,電機機械,2009/06/26
2059,川湖,TWSE,2059.TW,ESVUFR,上市,電子零組件業,2008/06/25
2062,橋椿,TWSE,2062.TW,ESVUFR,上市,居家生活,2007/11/16
2069,運錩,TWSE,2069.TW,ESVUFR,上市,鋼鐵工業,2016/03/22
2072,世紀風電,TWSE,2072.TW,ESVUFR,上市,綠能環保,2026/03/26
2101,南港,TWSE,2101.TW,ESVUFR,上市,橡膠工業,1963/11/01
2102,泰豐,TWSE,2102.TW,ESVUFR,上市,橡膠工業,1979/07/16
2103,台橡,TWSE,2103.TW,ESVUFR,上市,橡膠工業,1982/09/25
2104,國際中橡,TWSE,2104.TW,ESVUFR,上市,橡膠工業,1986/07/15
2105,正新,TWSE,2105.TW,ESVUFR,上市,橡膠工業,1987/12/07
2106,建大,TWSE,2106.TW,ESVUFR,上市,橡膠工業,1990/12/20
2107,厚生,TWSE,2107.TW,ESVUFR,上市,橡膠工業,1992/03/03
2108,南帝,TWSE,2108.TW,ESVUFR,上市,橡膠工業,1992/10/27
2109,華豐,TWSE,2109.TW,ESVUFR,上市,橡膠工業,2000/05/08
2114,鑫永銓,TWSE,2114.TW,ESVUFR,上市,橡膠工業,2010/12/29
2115,六暉-KY,TWSE,2115.TW,ESVUFR,上市,汽車工業,2013/12/25
2201,裕隆,TWSE,2201.TW,ESVUFR,上市,汽車工業,1976/07/08
2204,中華,TWSE,2204.TW,ESVUFR,上市,汽車工業,1991/03/12
2206,三陽工業,TWSE,2206.TW,ESVUFR,上市,汽車工業,1996/07/29
2207,和泰車,TWSE,2207.TW,ESVUFR,上市,汽車工業,1997/02/25
2208,台船,TWSE,2208.TW,ESVUFR,上市,航運業,2008/12/22
2211,長榮鋼,TWSE,2211.TW,ESVUFR,上市,鋼鐵工業,2021/04/12
2227,裕日車,TWSE,2227.TW,ESVUFR,上市,汽車工業,2004/12/21
2228,劍麟,TWSE,2228.TW,ESVUFR,上市,汽車工業,2013/11/25
2231,為升,TWSE,2231.TW,ESVUFR,上市,汽車工業,2010/11/19
2233,宇隆,TWSE,2233.TW,ESVUFR,上市,汽車工業,2019/09/17
2236,百達-KY,TWSE,2236.TW,ESVUFR,上市,汽車工業,2015/06/03
2239,英利-KY,TWSE,2239.TW,ESVUFR,上市,汽車工業,2016/01/27
2241,艾姆勒,TWSE,2241.TW,ESVUFR,上市,汽車工業,2020/08/26
2243,宏旭-KY,TWSE,2243.TW,ESVUFR,上市,汽車工業,2017/09/27
2247,汎德永業,TWSE,2247.TW,ESVUFR,上市,汽車工業,2020/10/12
2248,華勝-KY,TWSE,2248.TW,ESVUFR,上市,汽車工業,2025/03/13
2250,IKKA-KY,TWSE,2250.TW,ESVUFR,上市,汽車工業,2021/05/31
2301,光寶科,TWSE,2301.TW,ESVUFR,上市,電腦及週邊設備業,1995/11/17
2302,麗正,TWSE,2302.TW,ESVUFR,上市,半導體業,1985/01/15
2303,聯電,TWSE,2303.TW,ESVUFR,上市,半導體業,1985/07/16
2305,全友,TWSE,2305.TW,ESVUFR,上市,電腦及週邊設備業,1988/10/21
2308,台達電,TWSE,2308.TW,ESVUFR,上市,電子零組件業,1988/12/19
2312,金寶,TWSE,2312.TW,ESVUFR,上市,其他電子業,1989/11/07
2313,華通,TWSE,2313.TW,ESVUFR,上市,電子零組件業,1990/07/24
2314,台揚,TWSE,2314.TW,ESVUFR,上市,通信網路業,1990/08/08
2316,楠梓電,TWSE,2316.TW,ESVUFR,上市,電子零組件業,1991/02/05
2317,鴻海,TWSE,2317.TW,ESVUFR,上市,其他電子業,1991/06/18
2321,東訊,TWSE,2321.TW,ESVUFR,上市,通信網路業,1991/11/08
2323,中環,TWSE,2323.TW,ESVUFR,上市,光電業,1992/02/17
2324,仁寶,TWSE,2324.TW,ESVUFR,上市,電腦及週邊設備業,1992/02/18
2327,國巨*,TWSE,2327.TW,ESVUFR,上市,電子零組件業,1993/10/22
2328,廣宇,TWSE,2328.TW,ESVUFR,上市,電子零組件業,1993/11/09
2329,華泰,TWSE,2329.TW,ESVUFR,上市,半導體業,1994/04/20
2330,台積電,TWSE,2330.TW,ESVUFR,上市,半導體業,1994/09/05
2331,精英,TWSE,2331.TW,ESVUFR,上市,電腦及週邊設備業,1994/09/21
2332,友訊,TWSE,2332.TW,ESVUFR,上市,通信網路業,1994/10/17
2337,旺宏,TWSE,2337.TW,ESVUFR,上市,半導體業,1995/03/15
2338,光罩,TWSE,2338.TW,ESVUFR,上市,半導體業,1995/04/17
2340,台亞,TWSE,2340.TW,ESVUFR,上市,半導體業,1995/05/02
2342,茂矽,TWSE,2342.TW,ESVUFR,上市,半導體業,1995/09/19
2344,華邦電,TWSE,2344.TW,ESVUFR,上市,半導體業,1995/10/18
2345,智邦,TWSE,2345.TW,ESVUFR,上市,通信網路業,1995/11/15
2347,聯強,TWSE,2347.TW,ESVUFR,上市,電子通路業,1995/12/13
2348,海悅,TWSE,2348.TW,ESVUFR,上市,其他業,1996/01/05
2349,錸德,TWSE,2349.TW,ESVUFR,上市,光電業,1996/04/23
2351,順德,TWSE,2351.TW,ESVUFR,上市,半導體業,1996/04/25
2352,佳世達,TWSE,2352.TW,ESVUFR,上市,電腦及週邊設備業,1996/07/22
2353,宏碁,TWSE,2353.TW,ESVUFR,上市,電腦及週邊設備業,1996/09/18
2354,鴻準,TWSE,2354.TW,ESVUFR,上市,其他電子業,1996/10/08
2355,敬鵬,TWSE,2355.TW,ESVUFR,上市,電子零組件業,1996/10/14
2356,英業達,TWSE,2356.TW,ESVUFR,上市,電腦及週邊設備業,1996/11/13
2357,華碩,TWSE,2357.TW,ESVUFR,上市,電腦及週邊設備業,1996/11/14
2359,所羅門,TWSE,2359.TW,ESVUFR,上市,其他電子業,1996/12/19
2360,致茂,TWSE,2360.TW,ESVUFR,上市,其他電子業,1996/12/21
2362,藍天,TWSE,2362.TW,ESVUFR,上市,電腦及週邊設備業,1997/04/02
2363,矽統,TWSE,2363.TW,ESVUFR,上市,半導體業,1997/08/01
2364,倫飛,TWSE,2364.TW,ESVUFR,上市,電腦及週邊設備業,1997/08/11
2365,昆盈,TWSE,2365.TW,ESVUFR,上市,電腦及週邊設備業,1997/11/03
2367,燿華,TWSE,2367.TW,ESVUFR,上市,電子零組件業,1997/12/13
2368,金像電,TWSE,2368.TW,ESVUFR,上市,電子零組件業,1998/03/09
2369,菱生,TWSE,2369.TW,ESVUFR,上市,半導體業,1998/04/10
2371,大同,TWSE,2371.TW,ESVUFR,上市,電機機械,1962/02/09
2373,震旦行,TWSE,2373.TW,ESVUFR,上市,其他電子業,1991/08/01
2374,佳能,TWSE,2374.TW,ESVUFR,上市,光電業,1995/01/16
2375,凱美,TWSE,2375.TW,ESVUFR,上市,電子零組件業,1998/08/29
2376,技嘉,TWSE,2376.TW,ESVUFR,上市,電腦及週邊設備業,1998/09/24
2377,微星,TWSE,2377.TW,ESVUFR,上市,電腦及週邊設備業,1998/10/31
2379,瑞昱,TWSE,2379.TW,ESVUFR,上市,半導體業,1998/10/26
2380,虹光,TWSE,2380.TW,ESVUFR,上市,電腦及週邊設備業,1998/12/03
2382,廣達,TWSE,2382.TW,ESVUFR,上市,電腦及週邊設備業,1999/01/08
2383,台光電,TWSE,2383.TW,ESVUFR,上市,電子零組件業,1998/11/27
2385,群光,TWSE,2385.TW,ESVUFR,上市,電子零組件業,1999/01/05
2387,精元,TWSE,2387.TW,ESVUFR,上市,電腦及週邊設備業,1999/01/25
2388,威盛,TWSE,2388.TW,ESVUFR,上市,半導體業,1999/03/05
2390,云辰,TWSE,2390.TW,ESVUFR,上市,其他電子業,1999/06/15
2392,正崴,TWSE,2392.TW,ESVUFR,上市,電子零組件業,1999/09/20
2393,億光,TWSE,2393.TW,ESVUFR,上市,光電業,1999/11/04
2395,研華,TWSE,2395.TW,ESVUFR,上市,電腦及週邊設備業,1999/12/13
2397,友通,TWSE,2397.TW,ESVUFR,上市,電腦及週邊設備業,2000/01/15
2399,映泰,TWSE,2399.TW,ESVUFR,上市,電腦及週邊設備業,1999/12/16
2401,凌陽,TWSE,2401.TW,ESVUFR,上市,半導體業,2000/01/27
2402,毅嘉,TWSE,2402.TW,ESVUFR,上市,電子零組件業,2000/01/14
2404,漢唐,TWSE,2404.TW,ESVUFR,上市,其他電子業,2000/03/14
2405,輔信,TWSE,2405.TW,ESVUFR,上市,電腦及週邊設備業,2000/03/17
2406,國碩,TWSE,2406.TW,ESVUFR,上市,光電業,2000/04/29
2408,南亞科,TWSE,2408.TW,ESVUFR,上市,半導體業,2000/08/17
2409,友達,TWSE,2409.TW,ESVUFR,上市,光電業,2000/09/08
2412,中華電,TWSE,2412.TW,ESVUFR,上市,通信網路業,2000/10/27
2413,環科,TWSE,2413.TW,ESVUFR,上市,電子零組件業,2000/09/11
